site,potential_evaporation,skin_temperature,soil_temperature_level_1,evaporation_from_vegetation_transpiration,lat,lon,P,Q,P-Q,Q/P,(P-Q)/P,empty
5444000,-0.57815328960734,1.2897265691240662,1.141482135891415,-0.9339399293657031,41.902809999999995,-89.69622,0.5964601460972502,0.511251553797643,-0.08520859229960717,0.08520859229960717,-0.08520859229960717,
5454000,-0.8153443827795821,1.2897265691240662,0.9339399293657031,-1.0228865893052939,41.70002,-91.48767,0.2840286409986906,0.5964601460972502,0.0,1.1077116998948933,-1.1077116998948933,
5458000,-1.3193754557705966,1.3193754557705966,0.8449932694261124,-0.9042910427191729,43.03328,-92.50354,0.1988200486990834,0.4544458255979049,0.3408343691984287,0.4544458255979049,-0.4544458255979049,
5466500,-0.6374510629004005,1.4379710023567176,0.8746421560726426,-1.0821843625983545,41.18698,-90.96736999999999,-0.2272229127989525,0.42604296149803583,-1.704171845992143,0.7100716024967264,-0.7100716024967264,
5487980,-1.2007799091844755,0.9932377026587637,1.2304287958310058,-1.0228865893052939,41.24688,-93.26607,-0.6248630101971192,0.1988200486990834,-2.1586176715900485,0.6532658742969882,-0.6532658742969882,
5488200,-0.9932377026587637,1.0821843625983545,1.141482135891415,-0.9339399293657031,41.30055,-93.04548,0.0,0.9812567051925868,-0.9812567051925868,0.9812567051925868,-0.9812567051925868,
5489000,-1.2007799091844755,1.0821843625983545,1.1118332492448848,-0.9635888160122335,41.218999999999994,-92.90853,-1.022503107595286,0.5964601460972502,-2.8402864099869056,0.9372945152956788,-0.9372945152956788,
5495000,-1.3193754557705966,1.2304287958310058,1.0821843625983545,-1.2304287958310058,40.39241,-91.59788,-0.3408343691984287,-0.2272229127989525,-0.1420143204993453,-0.08520859229960717,0.08520859229960717,
5495500,-1.615864322235899,1.4083221157101873,1.260077682477536,-1.7641087554685504,40.14282,-91.33736999999999,-0.6816687383968574,-0.2556257768988215,-1.5053517972930601,0.11361145639947624,-0.11361145639947624,
5501000,-2.2681398284595646,1.7937576421150807,1.70481098217549,-2.950064221329761,39.81799,-91.5177,0.0,-0.42604296149803583,0.9372945152956788,-0.42604296149803583,0.42604296149803583,
