site,potential_evaporation,skin_temperature,soil_temperature_level_1,evaporation_from_vegetation_transpiration,lat,lon,P,Q,P-Q,Q/P,(P-Q)/P,tree_canopy_cover,impervious
1013500,0.07412221661632565,1.9716509619942624,2.386735375045686,-0.2520155364955072,47.23739000000001,-68.58264,1.8461861664914887,1.1645174280946309,0.5396544178975121,0.482848689697774,-0.482848689697774,-0.023046094215803135,0.001868834499447055
1022500,0.13341998990938614,1.942002075347732,1.5269176622963083,-0.19271776320244668,44.60797,-67.93524000000001,0.5964601460972502,1.3633374767937148,-2.4994520407884773,1.9597976228909648,-1.9597976228909648,-0.247502527280726,0.015490022171400672
1030500,0.3113133097885677,1.8827043020546717,1.7937576421150807,-0.3113133097885677,45.50097,-68.30596,2.2722291279895246,1.7893804382917504,0.5680572819973811,0.9372945152956788,-0.9372945152956788,0.003820375183302871,0.005562182881989235
1031500,0.19271776320244668,2.0012998486407927,1.6455132088824294,-0.9635888160122336,45.17501,-69.3147,1.8745890305913573,1.3633374767937148,0.1420143204993453,0.9088916511958098,-0.9088916511958098,-0.05941166584423118,0.01370183099977067
1047000,0.28166442314203743,2.0012998486407927,2.179193168519974,-0.9339399293657032,44.8692,-69.9551,2.584660633088084,2.1870205356899173,0.3408343691984287,1.4201432049934528,-1.4201432049934528,0.03034684133276291,0.03971621275663071
1052500,0.459557743021219,2.0309487352873226,2.060597621933853,-0.8153443827795821,44.87739000000001,-71.05749,1.533754661392929,1.3917403408935838,0.9372945152956788,0.1420143204993453,-0.1420143204993453,-0.18789436304938784,0.0
1054200,0.3113133097885677,1.8827043020546717,2.060597621933853,-1.1711310225379452,44.39044000000001,-70.97964,2.8402864099869056,1.5905603895926672,1.5621575254927982,-0.05680572819973812,0.05680572819973812,0.0967866993672165,0.13859379506745342
1055000,0.2520155364955072,1.853055415408141,1.9716509619942624,-1.260077682477536,44.64275,-70.58878,2.9254950022865134,2.613063497187953,0.6816687383968574,1.3349346126938455,-1.3349346126938455,0.47257894761504743,0.0
1057000,0.2520155364955072,1.853055415408141,1.9716509619942624,-1.260077682477536,44.30399,-70.53968,2.783480681787168,1.9029918946912268,2.8686892740867744,0.9088916511958098,-0.9088916511958098,0.6102107866636565,0.006382281285272117
1073000,0.014824443323265131,2.0012998486407927,1.4083221157101873,-0.6967488361934611,43.1487,-70.96506,1.6757689818922743,0.9372945152956788,0.3692372332982977,0.8520859229960717,-0.8520859229960717,0.0,0.8719006480173325
1078000,-0.19271776320244668,1.853055415408141,1.70481098217549,-0.6670999495469309,43.56646,-71.74786,1.3349346126938455,0.9372945152956788,1.0793088357950242,0.2272229127989525,-0.2272229127989525,0.3002145192680775,0.024138307932737874
1118300,-0.3113133097885677,1.823406528761611,1.70481098217549,-1.1414821358914151,41.47482,-71.83424000000002,-0.4402443935479704,0.6674673063469229,-2.5704592010381497,1.4911503652431255,-3.195322211235269,0.0,0.0
1121000,-0.34096219643509795,1.5269176622963083,1.823406528761611,-0.459557743021219,41.84371,-72.16897,-0.6106615781471847,-0.21302148074901792,-0.6958701704467919,0.1846186166491489,-1.888790462641292,-0.2670860698539676,0.05889201378893336
1123000,-0.34096219643509795,1.5862154355893692,1.823406528761611,-0.6967488361934611,41.67177,-72.0523,-0.6248560090485646,-0.1136101834633754,-1.2781145639629732,0.19881782106090687,-1.136101834633754,-0.27184898940152996,0.0
1134500,0.5781532896073399,1.942002075347732,2.119895395226913,-0.8153443827795821,44.51172,-71.83731,1.5621575254927982,1.7325747100920124,0.2840286409986906,1.1645174280946309,-1.1645174280946309,-0.10596292881421879,0.0
1137500,0.5781532896073399,1.942002075347732,2.119895395226913,-0.8746421560726426,44.26867,-71.63036,1.50535179729306,2.3858405843890007,-1.8745890305913573,3.01070359458612,-3.01070359458612,-0.09183665664124434,0.16555686346066975
1139000,1.0525354759518242,1.70481098217549,1.823406528761611,-0.10377110326285592,44.15034,-72.06509,2.10181194339031,1.3065317485939765,1.4201432049934528,0.42604296149803583,-0.42604296149803583,0.5567164613545289,0.03059586412270718
1139800,1.1118332492448848,1.73445986882202,1.823406528761611,-0.04447332996979539,44.09284,-72.33565,2.4142434484888704,0.8520859229960717,2.613063497187953,-0.7100716024967264,0.7100716024967264,0.0,0.0
